Pulse,Actual_Normalized,Model_Normalized,Residual,Actual_Current
321,-0.596638655462185,-0.6171209155570141,0.02048226009482912,1.6715542521994132e-06
322,-0.596638655462185,-0.6157390144773575,0.019100359015172486,1.6715542521994132e-06
323,-0.6022408963585435,-0.6143558171211592,0.012114920762615666,1.6617790811339197e-06
324,-0.5854341736694677,-0.6129713222724619,0.027537148602994166,1.6911045943304008e-06
325,-0.5910364145658265,-0.6115855287141676,0.020549114148341152,1.6813294232649068e-06
326,-0.5798319327731092,-0.6101984352280365,0.030366502454927335,1.7008797653958944e-06
327,-0.5854341736694677,-0.6088100405946862,0.023375866925218536,1.6911045943304008e-06
328,-0.6134453781512605,-0.6074203435935904,-0.006025034557670117,1.6422287390029323e-06
329,-0.5798319327731092,-0.6060293430030779,0.026197410229968687,1.7008797653958944e-06
330,-0.5798319327731092,-0.6046370376003314,0.024805104827222202,1.7008797653958944e-06
331,-0.5686274509803921,-0.6032434261613867,0.034615975180994574,1.7204301075268817e-06
332,-0.5854341736694677,-0.6018485074611316,0.016414333791663904,1.6911045943304008e-06
333,-0.5686274509803921,-0.6004522802733044,0.031824829292912304,1.7204301075268817e-06
334,-0.5686274509803921,-0.5990547433704934,0.030427292390101224,1.7204301075268817e-06
335,-0.5854341736694677,-0.5976558955241351,0.012221721854667411,1.6911045943304008e-06
336,-0.5686274509803921,-0.5962557355045142,0.027628284524122027,1.7204301075268817e-06
337,-0.5686274509803921,-0.5948542620807613,0.026226811100369174,1.7204301075268817e-06
338,-0.5686274509803921,-0.5934514740208529,0.02482402304046072,1.7204301075268817e-06
339,-0.5630252100840336,-0.5920473700916092,0.029022160007575626,1.7302052785923753e-06
340,-0.5574229691876751,-0.5906419490586943,0.03321897987101918,1.7399804496578689e-06
341,-0.5686274509803921,-0.5892352096866139,0.02060775870622178,1.7204301075268817e-06
342,-0.5518207282913166,-0.5878271507387152,0.0360064224473986,1.7497556207233624e-06
343,-0.5630252100840336,-0.586417770977185,0.023392560893151337,1.7302052785923753e-06
344,-0.5518207282913166,-0.5850070691630492,0.03318634087173267,1.7497556207233624e-06
345,-0.5518207282913166,-0.5835950440561715,0.0317743157648549,1.7497556207233624e-06
346,-0.5518207282913166,-0.5821816944152521,0.030360966123935573,1.7497556207233624e-06
347,-0.5574229691876751,-0.5807670189978271,0.023344049810152034,1.7399804496578689e-06
348,-0.546218487394958,-0.5793510165602669,0.033132529165308844,1.7595307917888562e-06
349,-0.5518207282913166,-0.5779336858577754,0.026112957566458816,1.7497556207233624e-06
350,-0.5518207282913166,-0.5765150256443888,0.02469429735307227,1.7497556207233624e-06
351,-0.5182072829131654,-0.5750950346729746,0.0568877517598092,1.8084066471163243e-06
352,-0.5406162464985995,-0.5736737116952305,0.033057465196631,1.7693059628543498e-06
353,-0.5294117647058825,-0.5722510554616831,0.04283929075580062,1.788856304985337e-06
354,-0.535014005602241,-0.5708270647216869,0.03581305911944588,1.7790811339198434e-06
355,-0.5406162464985995,-0.5694017382234234,0.02878549172482392,1.7693059628543498e-06
356,-0.5294117647058825,-0.5679750747139,0.03856331000801749,1.788856304985337e-06
357,-0.535014005602241,-0.5665470729389482,0.03153306733670724,1.7790811339198434e-06
358,-0.523809523809524,-0.5651177316432237,0.041308207833699706,1.7986314760508307e-06
359,-0.535014005602241,-0.5636870495702041,0.028673043967963108,1.7790811339198434e-06
360,-0.5294117647058825,-0.5622550254621886,0.03284326075630617,1.788856304985337e-06
361,-0.523809523809524,-0.5608216580602967,0.037012134250772766,1.7986314760508307e-06
362,-0.5070028011204482,-0.5593869461044668,0.052384144984018666,1.8279569892473119e-06
363,-0.523809523809524,-0.5579508883334555,0.03414136452393157,1.7986314760508307e-06
364,-0.5182072829131654,-0.5565134834848362,0.03830620057167078,1.8084066471163243e-06
365,-0.5126050420168069,-0.5550747302949981,0.0424696882781912,1.8181818181818179e-06
366,-0.5182072829131654,-0.553634627499145,0.035427344585979625,1.8084066471163243e-06
367,-0.5070028011204482,-0.5521931738312945,0.04519037271084636,1.8279569892473119e-06
368,-0.5126050420168069,-0.5507503680242766,0.03814532600746967,1.8181818181818179e-06
369,-0.5070028011204482,-0.5493062088097324,0.0423034076892842,1.8279569892473119e-06
370,-0.5126050420168069,-0.5478606949181134,0.0352556529013065,1.8181818181818179e-06
371,-0.4957983193277311,-0.5464138250786804,0.05061550575094931,1.847507331378299e-06
372,-0.5014005602240896,-0.544965598019502,0.04356503779541232,1.8377321603128054e-06
373,-0.5070028011204482,-0.5435160124674535,0.03651321134700536,1.8279569892473119e-06
374,-0.4901960784313727,-0.5420650671482165,0.051868988716843756,1.8572825024437924e-06
375,-0.5014005602240896,-0.5406127607862766,0.039212200562186994,1.8377321603128054e-06
376,-0.4901960784313727,-0.5391590921049234,0.048963013673550715,1.8572825024437924e-06
377,-0.4957983193277311,-0.5377040598262486,0.041905740498517474,1.847507331378299e-06
378,-0.48459383753501395,-0.5362476626711453,0.05165382513613137,1.8670576735092864e-06
379,-0.48459383753501395,-0.5347898993593069,0.050196061824292926,1.8670576735092864e-06
380,-0.48459383753501395,-0.5333307686092255,0.04873693107421151,1.8670576735092864e-06
381,-0.47899159663865554,-0.5318702691381912,0.052878672499535706,1.87683284457478e-06
382,-0.48459383753501395,-0.5304083996622911,0.04581456212727719,1.8670576735092864e-06
383,-0.473389355742297,-0.5289451588964077,0.05555580315411068,1.8866080156402735e-06
384,-0.47899159663865554,-0.527480545554218,0.048488948915562435,1.87683284457478e-06
385,-0.473389355742297,-0.5260145583481926,0.05262520260589554,1.8866080156402735e-06
386,-0.473389355742297,-0.524547195989594,0.05115784024729697,1.8866080156402735e-06
387,-0.47899159663865554,-0.5230784571884762,0.044086860549820694,1.87683284457478e-06
388,-0.473389355742297,-0.521608340653683,0.04821898491138599,1.8866080156402735e-06
389,-0.45658263305322133,-0.520136845092847,0.06355421203962563,1.9159335288367544e-06
390,-0.4677871148459384,-0.5186639692123884,0.050876854366450064,1.8963831867057673e-06
391,-0.4677871148459384,-0.5171897117175144,0.049402596871576,1.8963831867057673e-06
392,-0.4901960784313727,-0.5157140713122171,0.025517992880844442,1.8572825024437924e-06
393,-0.46218487394957986,-0.5142370466992734,0.05205217274969354,1.9061583577712609e-06
394,-0.45658263305322133,-0.5127586365802429,0.05617600352702157,1.9159335288367544e-06
395,-0.46218487394957986,-0.5112788396554675,0.04909396570588764,1.9061583577712609e-06
396,-0.45658263305322133,-0.50979765462407,0.053215021570848675,1.9159335288367544e-06
397,-0.4453781512605042,-0.5083150801839527,0.06293692892344849,1.935483870967742e-06
398,-0.4509803921568629,-0.5068311150317966,0.055850722874933645,1.925708699902248e-06
399,-0.43977591036414565,-0.5053457578630601,0.06556984749891448,1.9452590420332356e-06
400,-0.4509803921568629,-0.5038590073719781,0.052878615215115166,1.925708699902248e-06
401,-0.4285714285714286,-0.5023708622515604,0.07379943368013175,1.9648093841642227e-06
402,-0.4341736694677871,-0.5008813211935907,0.06670765172580362,1.955034213098729e-06
403,-0.4341736694677871,-0.49939038288862597,0.06521671342083885,1.955034213098729e-06
404,-0.43977591036414565,-0.4978980460259944,0.05812213566184876,1.9452590420332356e-06
405,-0.43977591036414565,-0.49640430929379503,0.05662839892964938,1.9452590420332356e-06
406,-0.4285714285714286,-0.4949091713788961,0.06633774280746751,1.9648093841642227e-06
407,-0.43977591036414565,-0.4934126309669343,0.05363672060278862,1.9452590420332356e-06
408,-0.4285714285714286,-0.4919146867423131,0.06334325817088449,1.9648093841642227e-06
409,-0.4341736694677871,-0.49041533738820214,0.05624166792041502,1.955034213098729e-06
410,-0.41736694677871167,-0.4889145815865357,0.07154763480782406,1.98435972629521e-06
411,-0.4285714285714286,-0.4874124180180118,0.05884098944658317,1.9648093841642227e-06
412,-0.41736694677871167,-0.48590884536209067,0.068541898583379,1.98435972629521e-06
413,-0.41736694677871167,-0.484403862296994,0.06703691551828234,1.98435972629521e-06
414,-0.4341736694677871,-0.4828974674997036,0.048723798031916454,1.955034213098729e-06
415,-0.41176470588235314,-0.4813896596459601,0.06962495376360694,1.9941348973607034e-06
416,-0.41736694677871167,-0.4798804374102621,0.06251349063155043,1.98435972629521e-06
417,-0.4061624649859944,-0.47836979946586466,0.07220733447987027,2.0039100684261974e-06
418,-0.41736694677871167,-0.47685774448477847,0.0594907977060668,1.98435972629521e-06
419,-0.41176470588235314,-0.4753442711377684,0.06357956525541525,1.9941348973607034e-06
420,-0.4061624649859944,-0.47382937809435244,0.06766691310835804,2.0039100684261974e-06
421,-0.4061624649859944,-0.47231306402280065,0.06615059903680626,2.0039100684261974e-06
422,-0.4061624649859944,-0.47079532759013376,0.06463286260413936,2.0039100684261974e-06
423,-0.4061624649859944,-0.46927616746212214,0.06311370247612774,2.0039100684261974e-06
424,-0.39495798319327735,-0.4677555823032846,0.07279759911000727,2.0234604105571846e-06
425,-0.4005602240896359,-0.4662335707768873,0.06567334668725144,2.013685239491691e-06
426,-0.3893557422969188,-0.4647101315449424,0.07535438924802357,2.033235581622678e-06
427,-0.39495798319327735,-0.46318526326820697,0.06822728007492962,2.0234604105571846e-06
428,-0.3837535014005601,-0.46165896460618183,0.07790546320562175,2.043010752688172e-06
429,-0.3893557422969188,-0.46013123421711044,0.07077549192019161,2.033235581622678e-06
430,-0.39495798319327735,-0.45860207075797754,0.06364408756470019,2.0234604105571846e-06
431,-0.3781512605042019,-0.4570714728845081,0.07892021238030622,2.0527859237536653e-06
432,-0.3893557422969188,-0.45553943925116613,0.0661836969542473,2.033235581622678e-06
433,-0.37254901960784337,-0.4540059685111535,0.08145694890331012,2.062561094819159e-06
434,-0.3893557422969188,-0.45247105931640863,0.0631153170194898,2.033235581622678e-06
435,-0.3781512605042019,-0.4509347103176055,0.07278344981340362,2.0527859237536653e-06
436,-0.3781512605042019,-0.4493969201641524,0.0712456596599505,2.0527859237536653e-06
437,-0.37254901960784337,-0.4478576875041905,0.07530866789634716,2.062561094819159e-06
438,-0.3669467787114846,-0.4463170109845932,0.07937023227310858,2.072336265884653e-06
439,-0.37254901960784337,-0.4447748892509643,0.07222586964312094,2.062561094819159e-06
440,-0.3613445378151261,-0.4432313209476374,0.0818867831325113,2.0821114369501464e-06
441,-0.37254901960784337,-0.44168630471767417,0.0691372851098308,2.062561094819159e-06
442,-0.35014005602240916,-0.44013983920286365,0.08999978318045448,2.1016617790811336e-06
443,-0.3557422969187676,-0.43859192304372063,0.08284962612495306,2.09188660801564e-06
444,-0.35014005602240916,-0.43704255487948485,0.08690249885707568,2.1016617790811336e-06
445,-0.3613445378151261,-0.4354917333481194,0.07414719553299332,2.0821114369501464e-06
446,-0.3613445378151261,-0.4339394570863099,0.07259491927118378,2.0821114369501464e-06
447,-0.3445378151260504,-0.43238572472946296,0.08784790960341254,2.1114369501466276e-06
448,-0.3557422969187676,-0.43083053491170537,0.07508823799293779,2.09188660801564e-06
449,-0.3445378151260504,-0.4292738862658825,0.08473607113983206,2.1114369501466276e-06
450,-0.35014005602240916,-0.42771577742355726,0.0775757214011481,2.1016617790811336e-06
451,-0.3389355742296919,-0.42615620701500906,0.08722063278531716,2.121212121212121e-06
452,-0.3445378151260504,-0.42459517366923233,0.08005735854318191,2.1114369501466276e-06
453,-0.33333333333333337,-0.4230326760139355,0.08969934268060215,2.1309872922776147e-06
454,-0.33333333333333337,-0.4214687126755398,0.08813537934220644,2.1309872922776147e-06
455,-0.3389355742296919,-0.41990328227917784,0.08096770804948594,2.121212121212121e-06
456,-0.33333333333333337,-0.4183363834486927,0.0850030501153593,2.1309872922776147e-06
457,-0.33333333333333337,-0.4167680148066364,0.08343468147330302,2.1309872922776147e-06
458,-0.3221288515406163,-0.41519817497426903,0.0930693234336527,2.150537634408602e-06
459,-0.33333333333333337,-0.41362686257155734,0.08029352923822397,2.1309872922776147e-06
460,-0.3165266106442579,-0.4120540762171735,0.09552746557291558,2.1603128054740954e-06
461,-0.32773109243697485,-0.4104798145284939,0.08274872209151907,2.1407624633431083e-06
462,-0.3221288515406163,-0.4089040761215981,0.0867752245809818,2.150537634408602e-06
463,-0.3165266106442579,-0.4073268596112674,0.0908002489670095,2.1603128054740954e-06
464,-0.3221288515406163,-0.40574816361098376,0.08361931207036744,2.150537634408602e-06
465,-0.3109243697478994,-0.4041679867329285,0.09324361698502909,2.170087976539589e-06
466,-0.3165266106442579,-0.4025863275879811,0.08605971694372316,2.1603128054740954e-06
467,-0.30532212885154064,-0.401003184785718,0.09568105593417736,2.179863147605083e-06
468,-0.3109243697478994,-0.3994185569344114,0.08849418718651203,2.170087976539589e-06
469,-0.2997198879551821,-0.3978324426410281,0.09811255468584595,2.1896383186705766e-06
470,-0.3109243697478994,-0.3962448405112279,0.0853204707633285,2.170087976539589e-06
471,-0.2997198879551821,-0.39465574914936286,0.09493586119418074,2.1896383186705766e-06
472,-0.2941176470588236,-0.3930651671584759,0.0989475200996523,2.19941348973607e-06
473,-0.2997198879551821,-0.39147309314029943,0.09175320518511731,2.1896383186705766e-06
474,-0.2773109243697479,-0.38987952569525425,0.11256860132550633,2.2287390029325513e-06
475,-0.3109243697478994,-0.3882844634224484,0.07736009367454899,2.170087976539589e-06
476,-0.2829131652661063,-0.38668790491967564,0.10377473965356931,2.2189638318670577e-06
477,-0.2997198879551821,-0.3850898487834146,0.0853699608282325,2.1896383186705766e-06
478,-0.30532212885154064,-0.3834902936088273,0.07816816475728666,2.179863147605083e-06
479,-0.28851540616246485,-0.3818892379897579,0.09337383182729303,2.209188660801564e-06
480,-0.28851540616246485,-0.38028668051873155,0.0917712743562667,2.209188660801564e-06
481,-0.2773109243697479,-0.37868261978695317,0.10137169541720525,2.2287390029325513e-06
482,-0.2829131652661063,-0.37707705438430617,0.09416388911819984,2.2189638318670577e-06
483,-0.2717086834733894,-0.3754699828993512,0.1037612994259618,2.238514173998045e-06
484,-0.2829131652661063,-0.37386140391932493,0.0909482386532186,2.2189638318670577e-06
485,-0.26610644257703087,-0.37225131603013883,0.10614487345310797,2.2482893450635384e-06
486,-0.2717086834733894,-0.3706397178163779,0.0989310343429885,2.238514173998045e-06
487,-0.26050420168067234,-0.3690266078612993,0.10852240618062697,2.258064516129032e-06
488,-0.2773109243697479,-0.36741198474683145,0.09010106037708354,2.2287390029325513e-06
489,-0.26610644257703087,-0.36579584705357243,0.09968940447654157,2.2482893450635384e-06
490,-0.2549019607843138,-0.3641781933607888,0.10927623257647501,2.2678396871945255e-06
491,-0.2717086834733894,-0.3625590222464146,0.09085033877302523,2.238514173998045e-06
492,-0.24929971988795507,-0.3609383322870498,0.11163861239909473,2.2776148582600195e-06
493,-0.26050420168067234,-0.35931612205795915,0.09881192037728681,2.258064516129032e-06
494,-0.24369747899159666,-0.357692390133071,0.11399491114147436,2.287390029325513e-06
495,-0.24929971988795507,-0.356067135084976,0.10676741519702093,2.2776148582600195e-06
496,-0.24929971988795507,-0.35444035548492575,0.10514063559697068,2.2776148582600195e-06
497,-0.23249299719887961,-0.35281204990283166,0.12031905270395205,2.3069403714565003e-06
498,-0.24929971988795507,-0.35118221690726376,0.10188249701930868,2.2776148582600195e-06
499,-0.24369747899159666,-0.3495508550654492,0.10585337607385253,2.287390029325513e-06
500,-0.24369747899159666,-0.34791796294327126,0.1042204839516746,2.287390029325513e-06
501,-0.23249299719887961,-0.3462835391052679,0.11379054190638827,2.3069403714565003e-06
502,-0.23809523809523814,-0.3446475821146305,0.10655234401939234,2.2971652003910067e-06
503,-0.23249299719887961,-0.34301009053320275,0.11051709333432314,2.3069403714565003e-06
504,-0.22689075630252087,-0.3413710629214793,0.11448030661895842,2.3167155425219943e-06
505,-0.22689075630252087,-0.33973049783860443,0.11283974153608356,2.3167155425219943e-06
506,-0.18207282913165268,-0.3380883938423709,0.1560155647107182,2.3949169110459433e-06
507,-0.22689075630252087,-0.33644474948921854,0.10955399318669767,2.3167155425219943e-06
508,-0.23249299719887961,-0.33479956333423316,0.10230656613535355,2.3069403714565003e-06
509,-0.22689075630252087,-0.3331528339311451,0.10626207762862422,2.3167155425219943e-06
510,-0.21568627450980415,-0.33150455983232807,0.11581828532252392,2.336265884652981e-06
511,-0.22689075630252087,-0.32985473958879796,0.1029639832862771,2.3167155425219943e-06
512,-0.21568627450980415,-0.3282033717502113,0.11251709724040715,2.336265884652981e-06
513,-0.21568627450980415,-0.3265504548648642,0.11086418035506007,2.336265884652981e-06
514,-0.2100840336134454,-0.32489598747969106,0.11481195386624565,2.346041055718475e-06
515,-0.21568627450980415,-0.3232399681402631,0.10755369363045897,2.336265884652981e-06
516,-0.21568627450980415,-0.3215823953907875,0.10589612088098332,2.336265884652981e-06
517,-0.20448179271708689,-0.3199232677741055,0.11544147505701863,2.3558162267839685e-06
518,-0.2100840336134454,-0.3182625838316918,0.1081785502182464,2.346041055718475e-06
519,-0.19327731092436984,-0.3166003421036528,0.12332303117928295,2.3753665689149557e-06
520,-0.19887955182072836,-0.3149365411287254,0.11605698930799702,2.365591397849462e-06
521,-0.19327731092436984,-0.31327117944427585,0.11999386851990601,2.3753665689149557e-06
522,-0.19887955182072836,-0.31160425558629845,0.11272470376557009,2.365591397849462e-06
523,-0.19327731092436984,-0.3099357680894141,0.11665845716504425,2.3753665689149557e-06
524,-0.18207282913165268,-0.30826571548686915,0.12619288635521647,2.3949169110459433e-06
525,-0.19887955182072836,-0.30659409631053414,0.10771454448980577,2.365591397849462e-06
526,-0.18207282913165268,-0.30492090909090236,0.12284807995924968,2.3949169110459433e-06
527,-0.1876750700280111,-0.3032461523570887,0.11557108232907759,2.3851417399804497e-06
528,-0.18207282913165268,-0.30156982463682824,0.11949699550517556,2.3949169110459433e-06
529,-0.18207282913165268,-0.29989192445647517,0.11781909532482249,2.3949169110459433e-06
530,-0.17647058823529416,-0.2982124503410012,0.12174186210570703,2.404692082111437e-06
531,-0.17086834733893563,-0.2965314008139944,0.12566305347505874,2.4144672531769304e-06
532,-0.17647058823529416,-0.29484877439765794,0.11837818616236379,2.404692082111437e-06
533,-0.1652661064425771,-0.29316456961280885,0.12789846317023174,2.424242424242424e-06
534,-0.17647058823529416,-0.2914787849788765,0.11500819674358237,2.404692082111437e-06
535,-0.1652661064425771,-0.2897914190139016,0.12452531257132449,2.424242424242424e-06
536,-0.15406162464986017,-0.28810247023453445,0.13404084558467427,2.443792766373411e-06
537,-0.1596638655462186,-0.28641193715603414,0.12674807160981555,2.4340175953079175e-06
538,-0.15406162464986017,-0.28471981829226695,0.13065819364240677,2.443792766373411e-06
539,-0.15406162464986017,-0.28302611215570506,0.12896448750584488,2.443792766373411e-06
540,-0.15406162464986017,-0.28133081725742537,0.1272691926075652,2.443792766373411e-06
541,-0.1596638655462186,-0.2796339321071081,0.11997006656088949,2.4340175953079175e-06
542,-0.1428571428571429,-0.2779354552130354,0.13507831235589252,2.4633431085043987e-06
543,-0.15406162464986017,-0.2762353850820903,0.1221737604322301,2.443792766373411e-06
544,-0.1428571428571429,-0.27453372021975503,0.13167657736261212,2.4633431085043987e-06
545,-0.14845938375350143,-0.27283045913011006,0.12437107537660863,2.453567937438905e-06
546,-0.1428571428571429,-0.27112560031583255,0.12826845745868964,2.4633431085043987e-06
547,-0.14845938375350143,-0.26941914227819513,0.1209597585246937,2.453567937438905e-06
548,-0.1428571428571429,-0.2677110835170646,0.12485394065992167,2.4633431085043987e-06
549,-0.13165266106442586,-0.2660014225309005,0.13434876146647462,2.482893450635386e-06
550,-0.10364145658263313,-0.26429015781675397,0.16064870123412084,2.531769305962854e-06
551,-0.1260504201680671,-0.26257728787026624,0.13652686770219913,2.49266862170088e-06
552,-0.13165266106442586,-0.26086281118566745,0.1292101501212416,2.482893450635386e-06
553,-0.1260504201680671,-0.2591467262557753,0.13309630608770817,2.49266862170088e-06
554,-0.1260504201680671,-0.25742903157199354,0.13137861140392643,2.49266862170088e-06
555,-0.1260504201680671,-0.25570972562431094,0.12965930545624382,2.49266862170088e-06
556,-0.12044817927170859,-0.25398880690129977,0.13354062762959118,2.5024437927663734e-06
557,-0.1260504201680671,-0.2522662738901146,0.12621585372204747,2.49266862170088e-06
558,-0.10924369747899165,-0.2505421250764907,0.14129842759749905,2.5219941348973605e-06
559,-0.11484593837535018,-0.24881635894474313,0.13397042056939296,2.512218963831867e-06
560,-0.10924369747899165,-0.24708897397776503,0.13784527649877337,2.5219941348973605e-06
561,-0.12044817927170859,-0.2453599686570265,0.12491178938531791,2.5024437927663734e-06
562,-0.10924369747899165,-0.24362934146257317,0.13438564398358152,2.5219941348973605e-06
563,-0.10364145658263313,-0.2418970908730249,0.13825563429039178,2.531769305962854e-06
564,-0.10364145658263313,-0.24016321536557447,0.13652175878294134,2.531769305962854e-06
565,-0.10364145658263313,-0.23842771341598618,0.13478625683335305,2.531769305962854e-06
566,-0.10924369747899165,-0.2366905834985945,0.12744688601960286,2.5219941348973605e-06
567,-0.09243697478991608,-0.23495182408630286,0.14251484929638678,2.5513196480938412e-06
568,-0.10364145658263313,-0.2332114336505821,0.12956997706794898,2.531769305962854e-06
569,-0.08683473389355734,-0.23146941066146937,0.14463467676791203,2.5610948191593352e-06
570,-0.10364145658263313,-0.22972575358756653,0.1260842970049334,2.531769305962854e-06
571,-0.08123249299719892,-0.227980460896039,0.14674796789884006,2.570869990224829e-06
572,-0.08683473389355734,-0.22623353105261432,0.13939879715905698,2.5610948191593352e-06
573,-0.05882352941176483,-0.22448496252158084,0.16566143310981601,2.609970674486803e-06
574,-0.0756302521008404,-0.22273475376578636,0.14710450166494596,2.5806451612903224e-06
575,-0.08683473389355734,-0.22098290324663675,0.1341481693530794,2.5610948191593352e-06
576,-0.08123249299719892,-0.2192294094240946,0.13799691642689568,2.570869990224829e-06
577,-0.08123249299719892,-0.21747427075667794,0.13624177775947902,2.570869990224829e-06
578,-0.07002801120448188,-0.2157174857014588,0.14568947449697692,2.590420332355816e-06
579,-0.0756302521008404,-0.21395905271406185,0.13832880061322145,2.5806451612903224e-06
580,-0.05882352941176483,-0.21219897024866316,0.15337544083689833,2.609970674486803e-06
581,-0.05882352941176483,-0.21043723675798867,0.15161370734622384,2.609970674486803e-06
582,-0.07002801120448188,-0.20867385069331298,0.1386458394888311,2.590420332355816e-06
583,-0.05882352941176483,-0.20690881050445792,0.1480852810926931,2.609970674486803e-06
584,-0.06442577030812335,-0.20514211463979115,0.1407163443316678,2.6001955034213095e-06
585,-0.05322128851540642,-0.20337376154622486,0.15015247303081844,2.6197458455522967e-06
586,-0.05882352941176483,-0.2016037496692144,0.14278022025744957,2.609970674486803e-06
587,-0.05322128851540642,-0.19983207745275688,0.14661078893735047,2.6197458455522967e-06
588,-0.04761904761904767,-0.19805874333938983,0.15043969572034216,2.6295210166177907e-06
589,-0.05322128851540642,-0.1962837457701898,0.1430624572547834,2.6197458455522967e-06
590,-0.04201680672268915,-0.19450708318477106,0.1524902764620819,2.6392961876832842e-06
591,-0.05322128851540642,-0.1927287540212841,0.13950746550587767,2.6197458455522967e-06
592,-0.036414565826330625,-0.19094875671641437,0.15453419089008374,2.649071358748778e-06
593,-0.04201680672268915,-0.18916708970538093,0.14715028298269178,2.6392961876832842e-06
594,-0.0308123249299721,-0.18738375142193492,0.15657142649196282,2.6588465298142714e-06
595,-0.04201680672268915,-0.18559874029835835,0.1435819335756692,2.6392961876832842e-06
596,-0.036414565826330625,-0.1838120547654626,0.147397488939132,2.649071358748778e-06
597,-0.0308123249299721,-0.18202369325258713,0.15121136832261503,2.6588465298142714e-06
598,-0.036414565826330625,-0.180233654187598,0.1438190883612674,2.649071358748778e-06
599,-0.025210084033613356,-0.17844193599688665,0.1532318519632733,2.6686217008797654e-06
600,-0.0308123249299721,-0.17664853710536832,0.14583621217539622,2.6588465298142714e-06
601,-0.025210084033613356,-0.1748534559364808,0.14964337190286744,2.6686217008797654e-06
602,-0.04201680672268915,-0.17305669091218298,0.13103988418949383,2.6392961876832842e-06
603,-0.019607843137254832,-0.17125824045295351,0.15165039731569868,2.678396871945259e-06
604,-0.01400560224089642,-0.1694581029777894,0.15545250073689298,2.6881720430107525e-06
605,-0.008403361344537896,-0.1676562769042046,0.1592529155596667,2.697947214076246e-06
606,-0.01400560224089642,-0.1658527606482286,0.15184715840733218,2.6881720430107525e-06
607,-0.01400560224089642,-0.16404755262440512,0.1500419503835087,2.6881720430107525e-06
608,-0.008403361344537896,-0.16224065124579062,0.15383728990125273,2.697947214076246e-06
609,-0.008403361344537896,-0.16043205492395296,0.15202869357941506,2.697947214076246e-06
610,0.0028011204481790397,-0.15862176206896997,0.161422882517149,2.7174975562072332e-06
611,-0.008403361344537896,-0.1568097710894281,0.1484064097448902,2.697947214076246e-06
612,-0.0028011204481793728,-0.154996080392421,0.15219495994424162,2.7077223851417397e-06
613,-0.008403361344537896,-0.15318068838354806,0.14477732703901017,2.697947214076246e-06
614,-0.008403361344537896,-0.15136359346691314,0.14296023212237524,2.697947214076246e-06
615,0.014005602240896309,-0.149544794045123,0.1635503962860193,2.737047898338221e-06
616,0.0028011204481790397,-0.14772428851928604,0.15052540896746508,2.7174975562072332e-06
617,0.019607843137254832,-0.14590207528901084,0.16550991842626567,2.7468230694037144e-06
618,0.014005602240896309,-0.1440781527524047,0.15808375499330102,2.737047898338221e-06
619,0.019607843137254832,-0.14225251930607236,0.1618603624433272,2.7468230694037144e-06
620,0.014005602240896309,-0.14042517334511442,0.15443077558601073,2.737047898338221e-06
621,0.025210084033613356,-0.13859611326312613,0.16380619729673948,2.756598240469208e-06
622,0.008403361344537563,-0.13676533745219577,0.14516869879673333,2.727272727272727e-06
623,0.0308123249299721,-0.1349328443029034,0.1657451692328755,2.766373411534702e-06
624,0.0308123249299721,-0.13309863220431936,0.16391095713429146,2.766373411534702e-06
625,0.019607843137254832,-0.13126269954400288,0.1508705426812577,2.7468230694037144e-06
626,0.0308123249299721,-0.12942504470800065,0.16023736963797275,2.766373411534702e-06
627,0.0308123249299721,-0.12758566608084543,0.15839799101081753,2.766373411534702e-06
628,0.036414565826330625,-0.1257445620455546,0.16215912787188522,2.7761485826001955e-06
629,0.0308123249299721,-0.12390173098362871,0.15471405591360082,2.766373411534702e-06
630,0.042016806722688926,-0.12205717127505016,0.1640739779977391,2.7859237536656887e-06
631,0.04761904761904745,-0.12021088129828165,0.16782992891732912,2.7956989247311822e-06
632,0.036414565826330625,-0.11836285943026488,0.1547774252565955,2.7761485826001955e-06
633,0.05882352941176472,-0.11651310404641901,0.17533663345818373,2.81524926686217e-06
634,0.053221288515406195,-0.11466161352063929,0.1678829020360455,2.8054740957966762e-06
635,0.06442577030812302,-0.11280838622529563,0.17723415653341865,2.8250244379276634e-06
636,0.04761904761904745,-0.11095342053123115,0.1585724681502786,2.7956989247311822e-06
637,0.05882352941176472,-0.10909671480776077,0.1679202442195255,2.81524926686217e-06
638,0.05882352941176472,-0.10723826742266976,0.16606179683443448,2.81524926686217e-06
639,0.05882352941176472,-0.10537807674221229,0.164201606153977,2.81524926686217e-06
640,0.06442577030812302,-0.10351614113111006,0.1679419114392331,2.8250244379276634e-06
641,0.05882352941176472,-0.10165245895255076,0.16047598836431548,2.81524926686217e-06
642,0.07563025210084029,-0.09978702856818673,0.175417280669027,2.844574780058651e-06
643,0.06442577030812302,-0.09791984833813346,0.16234561864625646,2.8250244379276634e-06
644,0.07002801120448177,-0.09605091662096815,0.16607892782544992,2.8347996089931574e-06
645,0.053221288515406195,-0.0941802317737283,0.1474015202891345,2.8054740957966762e-06
646,0.08123249299719881,-0.09230779215191026,0.17354028514910907,2.8543499511241445e-06
647,0.08683473389355734,-0.09043359610946775,0.17726833000302508,2.864125122189638e-06
648,0.07563025210084029,-0.08855764199881043,0.16418789409965073,2.844574780058651e-06
649,0.08683473389355734,-0.08667992817080249,0.17351466206435984,2.864125122189638e-06
